-2.379700,-1.440200,1.127300,0.160760,4.000000
-1.242400,-1.717500,-0.525530,-0.210360,4.000000
0.202160,1.918200,-3.282800,-0.617680,3.000000
0.598230,3.501200,-3.979500,-1.784100,3.000000
-0.779950,3.232200,-3.282000,-3.100400,3.000000
-4.140900,3.461900,-0.478410,-3.887900,3.000000
-6.508400,8.769600,0.231910,-3.937000,3.000000
-4.499600,3.428800,0.562650,-1.167200,3.000000
-3.312500,0.101390,0.553230,-0.295700,4.000000
-1.942300,0.376600,-1.289800,-0.824580,3.000000
-0.757930,2.534900,-3.046400,-1.262900,3.000000
-0.954030,1.982400,-2.316300,-1.195700,3.000000
-2.217300,1.467100,-0.726890,-1.172400,3.000000
-2.799000,1.967900,-0.423570,-2.112500,3.000000
-1.862900,-0.848410,2.537700,0.097399,4.000000
-3.591600,-6.228500,10.238900,-1.154300,4.000000
-5.121600,-5.311800,10.384600,-1.061200,4.000000
-3.285400,4.037200,-0.453560,-1.822800,3.000000
-0.568770,1.417400,-1.425200,-1.124600,3.000000
-2.351800,-4.835900,6.647900,-0.060358,4.000000
-4.486100,-13.288900,17.308700,-3.219400,4.000000
-4.387600,-7.726700,11.965500,-1.454300,4.000000
-3.360400,-0.326960,2.132400,0.601700,4.000000
-1.011200,2.998400,-1.166400,-1.618500,3.000000
0.030219,-1.051200,1.402400,0.773690,4.000000
-1.651400,-8.498500,9.112200,1.237900,4.000000
-3.269200,-12.740600,15.557300,-0.141820,4.000000
-2.570100,-6.845200,8.999900,2.135300,4.000000
-1.306600,0.252440,0.762300,1.775800,4.000000
-1.663700,3.288100,-2.270100,-2.222400,3.000000
-0.550080,2.865900,-1.648800,-2.431900,3.000000
0.214310,-0.695290,0.877110,0.296530,4.000000
-0.772880,-7.447300,6.492000,0.361190,4.000000
-1.839100,-9.088300,9.241600,-0.104320,4.000000
-0.632980,-5.127700,4.562400,1.479700,4.000000
0.004054,0.629050,-0.641210,0.758170,3.000000
-0.286960,3.178400,-3.576700,-3.189600,3.000000
-5.240600,6.625800,-0.199080,-6.860700,3.000000
-1.444600,2.143800,-0.472410,-1.667700,3.000000
-0.657670,-2.801800,3.711500,0.997390,4.000000
-1.544900,-10.149800,9.615200,-1.233200,4.000000
-2.895700,-12.020500,11.914900,-2.755200,4.000000
-0.814790,-5.738100,4.391900,0.321100,4.000000
0.502250,0.653880,-1.179300,0.399980,3.000000
0.745210,3.635700,-4.404400,-4.141400,3.000000
-2.914600,4.053700,-0.456990,-4.032700,3.000000
-1.390700,-1.378100,2.305500,-0.021566,4.000000
-1.786000,-8.115700,7.085800,-1.211200,4.000000
-1.732200,-9.282800,7.719000,-1.716800,4.000000
0.552980,-3.461900,1.704800,1.100800,4.000000
2.031000,1.852000,-3.012100,0.003003,3.000000
1.227900,4.030900,-4.643500,-3.912500,3.000000
-4.224900,6.269900,0.158220,-5.545700,3.000000
-2.534600,-0.773920,3.360200,0.001710,4.000000
-1.749000,-6.332000,6.098700,0.142660,4.000000
-0.539000,-5.167000,3.439900,0.052141,4.000000
1.563100,0.895990,-1.970200,0.654720,3.000000
2.391700,4.556500,-4.988800,-2.898700,3.000000
0.895120,4.773800,-4.843100,-5.590900,3.000000
-5.480800,8.181900,0.278180,-5.032300,3.000000
-2.883300,1.771300,0.689460,-0.463800,3.000000
-1.417400,-2.253500,1.518000,0.619810,4.000000
0.428300,-0.949810,-1.073100,0.321100,4.000000
1.590400,2.212100,-3.118300,-0.117250,3.000000
1.742500,3.683300,-4.012900,-1.720700,3.000000
-0.233560,3.240500,-3.066900,-2.778400,3.000000
-3.622700,3.995800,-0.358450,-3.904700,3.000000
-6.153600,7.929500,0.616630,-3.264600,3.000000
-3.917200,2.665200,0.788860,-0.781900,3.000000
-2.221400,-0.237980,0.560080,0.056020,4.000000
-0.492410,0.893920,-1.628300,-0.568540,3.000000
0.265170,2.406600,-2.841600,-0.599580,3.000000
-0.102340,1.818900,-2.216900,-0.567250,3.000000
-1.617600,1.092600,-0.355020,-0.599580,3.000000
-1.844800,1.254000,0.272180,-1.072800,3.000000
-1.278600,-2.408700,4.573500,0.476270,4.000000
-2.902000,-7.656300,11.831800,-0.842680,4.000000
-4.377300,-5.516700,10.939000,-0.408200,4.000000
-2.052900,3.838500,-0.795440,-1.213800,3.000000
0.188680,0.701480,-0.511820,0.005589,3.000000
-1.727900,-6.841000,8.949400,0.680580,4.000000
-3.379300,-13.773100,17.927400,-2.032300,4.000000
-3.127300,-7.112100,11.389700,-0.083634,4.000000
-2.121000,-0.055880,1.949000,1.353000,4.000000
-1.769700,3.432900,-1.214400,-2.378900,3.000000
-0.001285,0.138630,-0.196510,0.008175,3.000000
-1.682000,-6.812100,7.139800,1.332300,4.000000
-3.491700,-12.173600,14.368900,-0.616390,4.000000
-3.115800,-8.628900,10.440300,0.971530,4.000000
-2.089100,-0.484220,1.704000,1.743500,4.000000
-1.693600,2.785200,-2.183500,-1.927600,3.000000
-1.284600,3.271500,-1.767100,-3.260800,3.000000
-0.092194,0.393150,-0.328460,-0.137940,3.000000
-1.029200,-6.387900,5.525500,0.799550,4.000000
-2.208300,-9.106900,8.999100,-0.284060,4.000000
-1.074400,-6.311300,5.355000,0.804720,4.000000
-0.510030,-0.235910,0.020273,0.763340,4.000000
-0.363720,3.043900,-3.481600,-2.783600,3.000000
-6.397900,6.447900,1.083600,-6.617600,3.000000
-2.250100,3.312900,-0.883690,-2.897400,3.000000
-1.185900,-1.251900,2.263500,0.772390,4.000000
-1.807600,-8.813100,8.708600,-0.216820,4.000000
-3.386300,-12.988900,13.054500,-2.720200,4.000000
-1.410600,-7.108000,5.645400,0.313350,4.000000
-0.213940,-0.682870,0.096532,1.196500,4.000000
0.487970,3.567400,-4.388200,-3.811600,3.000000
-3.816700,5.140100,-0.650630,-5.430600,3.000000
-1.955500,0.206920,1.247300,-0.370700,4.000000
-2.178600,-6.447900,6.034400,-0.207770,4.000000
-2.329900,-9.953200,8.475600,-1.873300,4.000000
0.003120,-4.006100,1.795600,0.917220,4.000000
1.351800,1.059500,-2.343700,0.399980,3.000000
1.230900,3.892300,-4.827700,-4.006900,3.000000
-5.030100,7.503200,-0.133960,-7.503400,3.000000
-3.079900,0.608360,2.703900,-0.237510,4.000000
-2.298700,-5.227000,5.630000,0.917220,4.000000
-1.239000,-6.541000,4.815100,-0.033204,4.000000
0.758960,0.291760,-1.650600,0.838340,3.000000
1.679900,4.206800,-4.539800,-2.393100,3.000000
0.636550,5.202200,-5.215900,-6.121100,3.000000
-6.059800,9.295200,-0.436420,-6.369400,3.000000
-3.518000,2.876300,0.154800,-1.208600,3.000000
-2.033600,-1.409200,1.158200,0.365070,4.000000
-0.697450,-1.767200,-0.344740,-0.123720,4.000000
0.751080,1.916100,-3.109800,-0.205180,3.000000
0.845460,3.482600,-3.630700,-1.396100,3.000000
-0.556480,3.213600,-3.308500,-2.796500,3.000000
-3.681700,3.223900,-0.693470,-3.400400,3.000000
-6.752600,8.817200,-0.061983,-3.725000,3.000000
-4.577000,3.451500,0.667190,-0.947420,3.000000
-2.988300,0.312450,0.450410,0.068951,3.000000
-1.478100,0.142770,-1.162200,-0.485790,3.000000
-0.466510,2.338300,-2.981200,-1.043100,3.000000
-0.873400,1.653300,-2.196400,-0.780610,3.000000
-2.123400,1.181500,-0.555520,-0.811650,3.000000
-2.314200,2.083800,-0.468130,-1.676700,3.000000
-1.423300,-0.989120,2.358600,0.394810,4.000000
-3.086600,-6.636200,10.540500,-0.891820,4.000000
-4.733100,-6.178900,11.388000,-1.074100,4.000000
-2.882900,3.896400,-0.188800,-1.167200,3.000000
-0.036127,1.525000,-1.408900,-0.761210,3.000000
-1.710400,-4.778000,6.210900,0.397400,4.000000
-3.820300,-13.055100,16.958300,-2.305200,4.000000
-3.718100,-8.508900,12.363000,-0.955180,4.000000
-2.899000,-0.604240,2.604500,1.377600,4.000000
-0.981930,2.795600,-1.234100,-1.566800,3.000000
-0.172960,-1.181600,1.381800,0.733600,4.000000
-1.940900,-8.684800,9.155000,0.940490,4.000000
-3.571300,-12.492200,14.888100,-0.470270,4.000000
-2.991500,-6.625800,8.652100,1.819800,4.000000
-1.848300,0.310380,0.773440,1.418900,4.000000
-2.267700,3.296400,-2.256300,-2.464200,3.000000
-0.508160,2.868000,-1.810800,-2.261200,3.000000
0.143290,-1.088500,1.003900,0.487910,4.000000
-0.907840,-7.902600,6.780700,0.341790,4.000000
-2.004200,-9.367600,9.333300,-0.103030,4.000000
-0.935870,-5.100800,4.536700,1.386600,4.000000
-0.408040,0.542140,-0.527250,0.658600,3.000000
-0.817200,3.381200,-3.668400,-3.456000,3.000000
-4.839200,6.675500,-0.242780,-6.577500,3.000000
-1.279200,2.137600,-0.475840,-1.397400,3.000000
-0.660080,-3.226000,3.805800,1.183600,4.000000
-1.771300,-10.766500,10.218400,-1.004300,4.000000
-3.006100,-12.237700,11.955200,-2.160300,4.000000
-1.102200,-5.839500,4.564100,0.687050,4.000000
0.118060,0.391080,-0.982230,0.428430,3.000000
0.116860,3.735000,-4.437900,-4.374100,3.000000
-2.726400,3.921300,-0.492120,-3.637100,3.000000
-1.236900,-1.690600,2.518000,0.516360,4.000000
-1.843900,-8.647500,7.679600,-0.666820,4.000000
-1.855400,-9.603500,7.776400,-0.977160,4.000000
0.163580,-3.358400,1.374900,1.356900,4.000000
1.507700,1.959600,-3.058400,-0.122430,3.000000
0.678860,4.119900,-4.569000,-4.141400,3.000000
-3.993400,5.833300,0.547230,-4.937900,3.000000
-2.389800,-0.784270,3.014100,0.762050,4.000000
-1.797600,-6.768600,6.675300,0.899120,4.000000
-0.708670,-5.560200,4.048300,0.903000,4.000000
1.019400,1.102900,-2.300000,0.593950,3.000000
1.787500,4.780000,-5.136200,-3.236200,3.000000
0.273310,4.877300,-4.919400,-5.819800,3.000000
-5.166100,8.043300,0.044265,-4.498300,3.000000
-2.702800,1.632700,0.835980,-0.091393,3.000000
-1.490400,-2.218300,1.605400,0.893940,4.000000
-0.014902,-1.024300,-0.940240,0.649550,4.000000
0.889920,2.263800,-3.104600,-0.118550,3.000000
1.063700,3.695700,-4.159400,-1.937900,3.000000
-0.847100,3.132900,-3.011200,-2.938800,3.000000
-3.959400,4.028900,-0.358450,-3.895700,3.000000
-5.881800,7.658400,0.555800,-2.915500,3.000000
-3.774700,2.516200,0.833410,-0.309930,3.000000
-2.419800,-0.244180,0.701460,0.418090,4.000000
-0.835350,0.804940,-1.641100,-0.192250,3.000000
-0.304320,2.652800,-2.775600,-0.656470,3.000000
-0.602540,1.723700,-2.150100,-0.770270,3.000000
-2.105900,1.181500,-0.533240,-0.827160,3.000000
-2.044100,1.227100,0.185640,-1.091000,3.000000
-1.562100,-2.212100,4.259100,0.279720,4.000000
-3.230500,-7.213500,11.643300,-0.946130,4.000000
-4.842600,-4.993200,10.405200,-0.531040,4.000000
-2.314700,3.666800,-0.696900,-1.247400,3.000000
-0.117160,0.604220,-0.385870,-0.059065,3.000000
-2.006600,-6.719000,9.016200,0.099985,4.000000
-3.696100,-13.677900,17.579500,-2.618100,4.000000
-3.601200,-6.538900,10.523400,-0.489670,4.000000
-2.628600,0.180020,1.795600,0.972820,4.000000
-0.826010,2.961100,-1.286400,-1.464700,3.000000
0.318030,-0.993260,1.094700,0.886190,4.000000
-1.445400,-8.438500,8.848300,0.968940,4.000000
-3.142300,-13.036500,15.677300,-0.661650,4.000000
-2.537300,-6.959000,8.805400,1.528900,4.000000
-1.366000,0.184160,0.905390,1.580600,4.000000
-1.706400,3.308800,-2.282900,-2.197800,3.000000
-0.419650,2.909400,-1.785900,-2.206900,3.000000
0.376370,-0.823580,0.785430,0.745240,4.000000
-0.553550,-7.923300,6.715600,0.743940,4.000000
-1.600100,-9.582800,9.404400,0.081882,4.000000
-0.370130,-5.554000,4.774900,1.547000,4.000000
0.121260,0.223470,-0.473270,0.970240,3.000000
-0.270680,3.267400,-3.556200,-3.088800,3.000000
-5.119000,6.648600,-0.049987,-6.520600,3.000000
-1.394600,2.313400,-0.444990,-1.490500,3.000000
-0.698790,-3.377100,4.121100,1.504300,4.000000
-1.480000,-10.524400,9.917600,-0.502600,4.000000
-2.664900,-12.813000,12.668900,-1.908200,4.000000
-0.626840,-6.301000,4.784300,1.106000,4.000000
0.518000,0.258650,-0.840850,0.961180,3.000000
0.643760,3.764000,-4.473800,-4.048300,3.000000
-2.982100,4.198600,-0.589800,-3.964200,3.000000
-1.462800,-1.570600,2.435700,0.498260,4.000000
-1.710100,-8.790300,7.973500,-0.454750,4.000000
-1.557200,-9.880800,8.108800,-1.080600,4.000000
0.744280,-3.772300,1.613100,1.575400,4.000000
2.017700,1.798200,-2.958100,0.209900,3.000000
1.164000,3.913000,-4.554400,-3.867200,3.000000
-4.366700,6.069200,0.572080,-5.466800,3.000000
-2.591900,-1.055300,3.894900,0.777570,4.000000
-1.804600,-6.814100,6.701900,1.168100,4.000000
-0.718680,-5.715400,3.829800,1.023300,4.000000
1.437800,0.668370,-2.026700,1.027100,3.000000
2.194300,4.550300,-4.976000,-2.725400,3.000000
0.737600,4.852500,-4.798600,-5.665900,3.000000
-5.637000,8.126100,0.130810,-5.014200,3.000000
-3.019300,1.777500,0.737450,-0.453460,3.000000
-1.670600,-2.090000,1.584000,0.711620,4.000000
-0.126900,-1.150500,-0.951380,0.578430,4.000000
1.219800,2.098200,-3.195400,0.128430,3.000000
1.450100,3.606700,-4.055700,-1.596600,3.000000
-0.408570,3.097700,-2.960700,-2.689200,3.000000
-3.895200,3.815700,-0.313040,-3.819400,3.000000
-6.367900,8.010200,0.424700,-3.220700,3.000000
-4.142900,2.774900,0.682610,-0.719840,3.000000
-2.686400,-0.097265,0.616630,0.061192,4.000000
-1.055500,0.794590,-1.696800,-0.467680,3.000000
-0.298580,2.476900,-2.951200,-0.661650,3.000000
-0.499480,1.773400,-2.246900,-0.681040,3.000000
-1.988100,0.999450,-0.285620,-0.700440,3.000000
-1.938900,1.570600,0.045979,-1.122000,3.000000
-1.437500,-1.862400,4.026000,0.551270,4.000000
-3.187500,-7.575600,11.867800,-0.578890,4.000000
-4.676500,-5.663600,10.969000,-0.334490,4.000000
-2.028500,3.846800,-0.634350,-1.175000,3.000000
0.266370,0.732520,-0.678910,0.035330,3.000000
-1.758900,-6.462400,8.477300,0.319810,4.000000
-3.598500,-13.659300,17.605200,-2.492700,4.000000
-3.358200,-7.240400,11.441900,-0.571130,4.000000
-2.362900,-0.105540,1.933600,1.135800,4.000000
-2.180200,3.379100,-1.225600,-2.662100,3.000000
-0.409510,-0.155210,0.060545,-0.088807,4.000000
-2.291800,-7.257000,7.959700,0.921100,4.000000
-4.021400,-12.800600,15.619900,-0.956470,4.000000
-3.388400,-8.215000,10.331500,0.981870,4.000000
-2.004600,-0.494570,1.333000,1.654300,4.000000
-1.706300,2.795600,-2.378000,-2.349100,3.000000
-1.638600,3.358400,-1.730200,-3.564600,3.000000
-0.416450,0.324870,-0.336170,-0.360360,3.000000
-1.587700,-6.607200,5.802200,0.315930,4.000000
-2.596100,-9.349000,9.794200,-0.280180,4.000000
-1.522800,-6.478900,5.756800,0.873250,4.000000
-0.530720,-0.097265,-0.217930,1.042600,4.000000
-0.490810,2.845200,-3.643600,-3.100400,3.000000
-6.577300,6.801700,0.854830,-7.534400,3.000000
-2.462100,2.764500,-0.625780,-2.857300,3.000000
-1.399500,-1.916200,2.515400,0.599120,4.000000
-2.322100,-9.330400,9.233000,-0.798710,4.000000
-3.730000,-12.972300,12.981700,-2.684000,4.000000
-1.698800,-7.116300,5.790200,0.167230,4.000000
-0.266540,-0.645620,-0.420140,0.891360,4.000000
0.333250,3.310800,-4.508100,-4.012000,3.000000
-4.209100,4.728300,-0.491260,-5.215900,3.000000
-2.314200,-0.684940,1.983300,-0.448290,4.000000
-2.483500,-7.449400,6.896400,-0.644840,4.000000
-2.761100,-10.509900,9.023900,-1.954700,4.000000
-0.360250,-4.449000,2.106700,0.943080,4.000000
1.011700,0.902200,-2.350600,0.427140,3.000000
0.967080,3.842600,-4.931400,-4.132300,3.000000
-5.204900,7.259000,0.070827,-7.300400,3.000000
-3.320300,-0.026910,2.961800,-0.449580,4.000000
-2.565000,-5.789900,6.012200,0.046968,4.000000
-1.595100,-6.572000,4.768900,-0.943540,4.000000
0.704900,0.171740,-1.785900,0.361190,3.000000
1.733100,3.954400,-4.741200,-2.501700,3.000000
0.681800,4.850400,-5.213300,-6.104300,3.000000
-6.336400,9.284800,0.014275,-6.784400,3.000000
-3.805300,2.427300,0.680900,-1.087100,3.000000
-2.197900,-2.125200,1.715100,0.451710,4.000000
-0.878740,-2.212100,-0.051701,0.099985,4.000000
0.740670,1.729900,-3.196300,-0.145700,3.000000
0.982960,3.422600,-3.969200,-1.711600,3.000000
-0.348900,3.192900,-3.405400,-3.183200,3.000000
-3.855200,3.521900,-0.384150,-3.860800,3.000000
-6.959900,8.993100,0.218200,-4.572000,3.000000
-4.746200,3.120500,1.075000,-1.296600,3.000000
-3.205100,-0.142790,0.975650,0.045675,4.000000
-1.754900,-0.080711,-0.757740,-0.370700,3.000000
-0.595870,2.481100,-2.867300,-0.898280,3.000000
-0.895420,2.027900,-2.365200,-1.274600,3.000000
-2.075400,1.276700,-0.642060,-1.264200,3.000000
-3.277800,1.802300,0.180500,-2.393100,3.000000
-2.218300,-1.254000,2.998600,0.363780,4.000000
-3.589500,-6.572000,10.525100,-0.163810,4.000000
-5.047700,-5.802300,11.244000,-0.390100,4.000000
-3.574100,3.944000,-0.079120,-2.120300,3.000000
-0.735100,1.736100,-1.493800,-1.158200,3.000000
-2.261700,-4.742800,6.348900,0.111620,4.000000
-4.244000,-13.063400,17.111600,-2.801700,4.000000
-4.021800,-8.304000,12.555000,-1.509900,4.000000
-3.020100,-0.672530,2.705600,0.857740,4.000000
-2.494100,3.544700,-1.372100,-2.848300,3.000000
-0.831210,0.039307,0.053690,-0.231050,3.000000
-2.566500,-6.882400,7.541600,0.707740,4.000000
-4.401800,-12.937100,15.655900,-1.680600,4.000000
-3.757300,-8.291600,10.303200,0.380590,4.000000
-2.472500,-0.401450,1.485500,1.118900,4.000000
-1.972500,2.882500,-2.308600,-2.372400,3.000000
-2.014900,3.687400,-1.938500,-3.891800,3.000000
-0.820530,0.651810,-0.488690,-0.527160,3.000000
-1.788600,-6.348600,5.615400,0.425840,4.000000
-2.913800,-9.471100,9.766800,-0.602160,4.000000
-1.834300,-6.590700,5.642900,0.549980,4.000000
-0.873400,-0.033118,-0.201650,0.557740,4.000000
-0.703460,2.957000,-3.594700,-3.145700,3.000000
-6.738700,6.987900,0.678330,-7.588700,3.000000
-2.772300,3.277700,-0.935100,-3.145700,3.000000
-1.664100,-1.367800,1.997000,0.522830,4.000000
-2.434900,-9.249700,8.992200,-0.500010,4.000000
-3.793000,-12.709500,12.795700,-2.825000,4.000000
-1.955100,-6.975600,5.538300,-0.128890,4.000000
-0.690780,-0.500770,-0.354170,0.474980,4.000000
0.025013,3.399800,-4.432700,-4.265500,3.000000
-4.396700,4.960100,-0.648920,-5.471900,3.000000
-2.456000,-0.244180,1.404100,-0.458630,4.000000
-2.620000,-6.855500,6.216900,-0.622850,4.000000
-2.966200,-10.325700,8.784000,-2.113800,4.000000
-0.714940,-4.444800,2.224100,0.498260,4.000000
0.600500,0.999450,-2.212600,0.097399,3.000000
0.616520,3.894400,-4.727500,-4.394800,3.000000
-5.441400,7.236300,0.109380,-7.564200,3.000000
-3.579800,0.459370,2.345700,-0.457340,4.000000
-2.776900,-5.696700,5.917900,0.376710,4.000000
-1.835600,-6.756200,5.058500,-0.550440,4.000000
0.300810,0.173810,-1.754200,0.489210,3.000000
1.340300,4.132300,-4.701800,-2.598700,3.000000
0.268770,4.987000,-5.150800,-6.391300,3.000000
-6.523500,9.601400,-0.253920,-6.964200,3.000000
-4.067900,2.495500,0.795710,-1.103900,3.000000
-2.564000,-1.705100,1.502600,0.327570,4.000000
-1.341400,-1.916200,-0.155380,-0.119840,4.000000
0.238740,2.087900,-3.352200,-0.665530,3.000000
0.621200,3.677100,-4.077100,-2.071100,3.000000
-0.778480,3.401900,-3.485900,-3.556900,3.000000
-4.124400,3.790900,-0.653200,-4.180200,3.000000
-7.042100,9.200000,0.259330,-4.683200,3.000000
-4.946200,3.571600,0.827420,-1.495700,3.000000
-3.535900,0.304170,0.656900,-0.295700,3.000000
-2.066200,0.169670,-1.005400,-0.829750,3.000000
-0.887280,2.808000,-3.143200,-1.203500,3.000000
-1.094100,2.307200,-2.523700,-1.445300,3.000000
-2.445800,1.628500,-0.885410,-1.480200,3.000000
-3.551000,1.895500,0.186500,-2.440900,3.000000
-2.281100,-0.856690,2.718500,0.044382,4.000000
-3.605300,-5.974000,10.091600,-0.828460,4.000000
-5.067600,-5.187700,10.426600,-0.867250,4.000000
-3.920400,4.072300,-0.236780,-2.115100,3.000000
-1.130600,1.845800,-1.357500,-1.380600,3.000000
-2.456100,-4.556600,6.453400,-0.056479,4.000000
-4.477500,-13.030300,17.083400,-3.034500,4.000000
-4.195800,-8.181900,12.129100,-1.601700,4.000000
-3.380000,-0.707700,2.532500,0.718080,4.000000
-2.436500,3.602600,-1.416600,-2.894800,3.000000
-0.776880,0.130360,-0.031137,-0.353890,3.000000
-2.708300,-6.826600,7.533900,0.590070,4.000000
-4.553100,-12.585400,15.441700,-1.498300,4.000000
-3.889400,-7.832200,9.820800,0.474980,4.000000
-2.508400,-0.227630,1.488000,1.206900,4.000000
-2.165200,3.021100,-2.413200,-2.424100,3.000000
-1.897400,3.507400,-1.784200,-3.849100,3.000000
-0.620430,0.558700,-0.385870,-0.664230,3.000000
-1.838700,-6.301000,5.650600,0.195670,4.000000
-3.000000,-9.156600,9.576600,-0.730180,4.000000
-1.911600,-6.160300,5.606000,0.485330,4.000000
-1.005000,0.084831,-0.246200,0.456880,3.000000
-0.878340,3.257000,-3.677800,-3.294400,3.000000
-6.651000,6.793400,0.686040,-7.588700,3.000000
-2.546300,3.110100,-0.832280,-3.035800,3.000000
-1.437700,-1.432000,2.114400,0.420670,4.000000
-2.455400,-9.040700,8.862000,-0.869830,4.000000
-3.941100,-12.879200,13.059700,-3.312500,4.000000
-2.124100,-6.896900,5.599200,-0.471560,4.000000
-0.743240,-0.329020,-0.427850,0.233170,4.000000
-0.071503,3.741200,-4.541500,-4.252600,3.000000
